id,geo_point_2d,intensidad,alcaldia,area_m2,perime_m,intens_num,int2
393.0,"19.3271879291,-99.2871996906",Muy Bajo,Álvaro Obregón,675275.365837,4169.2481639,0 a 25,1
403.0,"19.2703936016,-99.1659508925",Muy Bajo,Tlalpan,500250.11569,3666.57783833,0 a 25,1
406.0,"19.3905679624,-99.2124162343",Muy Bajo,Álvaro Obregón,168187.658251,1656.41636967,0 a 25,1
425.0,"19.2954956513,-99.1163100786",Muy Alto,Tlalpan,74594.4292317,1271.09877707,100,5
464.0,"19.2507580755,-99.1885065722",Muy Bajo,Tlalpan,1349989.24715,6352.24485972,0 a 25,1
465.0,"19.2728977226,-99.1860205808",Muy Bajo,Tlalpan,288722.801852,2668.71942538,0 a 25,1
479.0,"19.3733034659,-99.1974217299",Muy Bajo,Álvaro Obregón,144042.059677,1770.38468718,0 a 25,1
507.0,"19.3936741296,-99.2128297207",Muy Bajo,Álvaro Obregón,184801.401196,2062.48532627,0 a 25,1
512.0,"19.2814953935,-99.0574180346",Muy Alto,Tláhuac,92600.6286474,1287.88209173,100,5
526.0,"19.3541250064,-99.1878410035",Muy Bajo,Álvaro Obregón,471571.712429,2983.04884586,0 a 25,1
531.0,"19.3050023813,-99.0389640522",Muy Alto,Tláhuac,124019.557952,1551.44067142,100,5
556.0,"19.2865415602,-99.0621042991",Muy Alto,Tláhuac,254558.633687,2929.84703339,100,5
569.0,"19.3217182988,-99.0502309094",Alto,Iztapalapa,259239.102329,2554.28798699,73 a 99,4
575.0,"19.1814703942,-99.0690183778",Muy Bajo,Milpa Alta,948703.500206,5433.29572482,0 a 25,1
592.0,"19.3643942537,-99.0518120576",Muy Alto,Iztapalapa,301077.759453,3063.07579422,100,5
609.0,"19.378955595,-99.0636993863",Muy Alto,Iztapalapa,408160.418819,2773.09566317,100,5
616.0,"19.3363185544,-98.9785132223",Muy Bajo,Iztapalapa,205125.913761,2147.37545953,0 a 25,1
642.0,"19.306009675,-99.2457621714",Muy Bajo,La Magdalena Contreras,502669.11977,3918.18636412,0 a 25,1
648.0,"19.3664442791,-99.1253656681",Muy Alto,Iztapalapa,78403.1259321,1267.34653115,100,5
651.0,"19.3310951449,-99.0017766184",Muy Bajo,Iztapalapa,971971.084513,5388.48346972,0 a 25,1
662.0,"19.317394199,-99.2281688318",Muy Bajo,La Magdalena Contreras,171312.485674,1839.33318595,0 a 25,1
669.0,"19.3680563408,-98.9951251753",Alto,Iztapalapa,155891.628492,1790.3669898,73 a 99,4
684.0,"19.3395809653,-99.0460136051",Muy Alto,Iztapalapa,256489.991058,2624.69656179,100,5
688.0,"19.4012371864,-99.0805296285",Muy Alto,Iztacalco,151066.402565,1789.34059607,100,5
699.0,"19.349414243,-98.9904597183",Muy Bajo,Iztapalapa,160459.33896,2526.76379594,0 a 25,1
708.0,"19.3347125548,-99.0387307355",Muy Alto,Iztapalapa,257555.591164,3007.60628405,100,5
721.0,"19.3855454619,-99.0938521291",Muy Alto,Iztacalco,117736.719373,1535.07586432,100,5
729.0,"19.3286106475,-99.1043735469",Alto,Iztapalapa,243603.203919,2177.95580336,73 a 99,4
746.0,"19.4558741922,-99.0828893863",Muy Alto,Gustavo A. Madero,189643.216346,1850.02068422,100,5
759.0,"19.3841922979,-99.0854234897",Muy Alto,Iztapalapa,145820.664994,1534.96760489,100,5
763.0,"19.3668645025,-99.0683113239",Muy Alto,Iztapalapa,385247.89554,3261.50961837,100,5
768.0,"19.3193501423,-99.0906502945",Muy Alto,Iztapalapa,238184.62243,2019.39393514,100,5
800.0,"19.3608040078,-99.2163853369",Muy Bajo,Álvaro Obregón,598161.015754,5980.51004909,0 a 25,1
807.0,"19.2874611068,-99.0689548188",Muy Alto,Iztapalapa,91482.9310604,1348.49663401,100,5
831.0,"19.4165483728,-99.0629907556",Muy Alto,Iztacalco,213692.529515,2581.48951491,100,5
832.0,"19.3165015903,-99.2453978314",Muy Bajo,La Magdalena Contreras,226996.800246,2207.19928666,0 a 25,1
865.0,"19.3109881499,-99.0899412391",Muy Alto,Iztapalapa,27155.7556251,1161.91782732,100,5
868.0,"19.3158892275,-99.0867548378",Muy Alto,Iztapalapa,75159.5118861,1214.63019002,100,5
870.0,"19.3742622158,-99.0517344599",Muy Alto,Iztapalapa,24775.934705,734.46782124,100,5
899.0,"19.3937017385,-99.0465685269",Muy Alto,Iztapalapa,212468.707178,1888.85314374,100,5
903.0,"19.310513647,-99.0846396212",Muy Alto,Iztapalapa,58061.5877698,1364.77379951,100,5
904.0,"19.3088972375,-99.0732813308",Muy Alto,Iztapalapa,266659.034212,2273.82035904,100,5
912.0,"19.3307884004,-99.0680271467",Muy Alto,Iztapalapa,185360.217494,1789.10904486,100,5
952.0,"19.3423481844,-99.1058065851",Alto,Iztapalapa,179264.724522,2643.21174473,73 a 99,4
981.0,"19.343555147,-99.0040733943",Muy Bajo,Iztapalapa,168636.212874,2053.18675584,0 a 25,1
507.0,"19.3936741296,-99.2128297207",Muy Bajo,Álvaro Obregón,184801.401196,2062.48532627,0 a 25,1
508.0,"19.3192850812,-99.2873524109",Muy Bajo,Álvaro Obregón,1431617.64619,9165.70556136,0 a 25,1
513.0,"19.2859999196,-99.0525064312",Muy Alto,Tláhuac,155465.915057,1551.23123396,100,5
541.0,"19.3597054856,-99.2364945083",Muy Bajo,Álvaro Obregón,322906.174802,3174.79397823,0 a 25,1
555.0,"19.2562576527,-99.007562433",Muy Alto,Tláhuac,416646.023024,2646.51548812,100,5
560.0,"19.2554012069,-99.1786564653",Muy Bajo,Tlalpan,597934.742818,4752.19807696,0 a 25,1
567.0,"19.3966279547,-99.11707721",Muy Alto,Iztacalco,191555.897365,1825.03675365,100,5
575.0,"19.1814703942,-99.0690183778",Muy Bajo,Milpa Alta,948703.500206,5433.29572482,0 a 25,1
599.0,"19.3523839027,-99.241269304",Muy Bajo,Álvaro Obregón,221524.461745,2328.76205787,0 a 25,1
612.0,"19.3724093324,-99.053545249",Muy Alto,Iztapalapa,10199.0248905,412.510016419,100,5
613.0,"19.3387198679,-99.0083817037",Muy Bajo,Iztapalapa,229725.546026,2657.25910981,0 a 25,1
617.0,"19.3379386352,-98.9847889111",Muy Bajo,Iztapalapa,126343.571231,1609.44865171,0 a 25,1
621.0,"19.3654229335,-99.207893495",Muy Bajo,Álvaro Obregón,356321.77185,4696.97643249,0 a 25,1
638.0,"19.3663228887,-99.1980554675",Bajo,Álvaro Obregón,34236.574748,1254.55748086,26 a 49,2
639.0,"19.3670712295,-99.1928823107",Bajo,Álvaro Obregón,59298.7512114,1769.00184427,26 a 49,2
651.0,"19.3310951449,-99.0017766184",Muy Bajo,Iztapalapa,971971.084513,5388.48346972,0 a 25,1
683.0,"19.3523624637,-99.032019888",Muy Alto,Iztapalapa,556893.068241,3586.21589,100,5
684.0,"19.3395809653,-99.0460136051",Muy Alto,Iztapalapa,256489.991058,2624.69656179,100,5
705.0,"19.3711591949,-99.1063567028",Muy Alto,Iztapalapa,154644.966424,1579.5332765,100,5
715.0,"19.3621973948,-99.0944014167",Muy Alto,Iztapalapa,420708.472102,4868.60210949,100,5
735.0,"19.3269944607,-99.0197103832",Muy Bajo,Iztapalapa,126010.802268,1576.55303759,0 a 25,1
737.0,"19.3370621693,-99.0551612994",Muy Alto,Iztapalapa,143774.962951,1768.7517002,100,5
742.0,"19.4085177801,-99.0620268027",Muy Alto,Iztacalco,265676.747231,3135.25203678,100,5
748.0,"19.2972676651,-99.064965395",Muy Alto,Iztapalapa,97265.112044,1344.21992475,100,5
758.0,"19.3877260205,-99.085500147",Muy Alto,Iztapalapa,129865.659593,1639.41020787,100,5
771.0,"19.389014161,-99.0611358591",Muy Alto,Iztacalco,47942.2305424,889.566143378,100,5
780.0,"19.3853157725,-99.0455200529",Muy Alto,Iztapalapa,167274.28148,1761.83081086,100,5
785.0,"19.3489519098,-98.9881366067",Muy Bajo,Iztapalapa,177688.98031,2384.22297143,0 a 25,1
788.0,"19.3869965887,-99.0825090796",Muy Alto,Iztapalapa,114338.055508,1398.28730937,100,5
806.0,"19.3905007949,-99.1026163568",Muy Alto,Iztacalco,60161.533644,1145.74712882,100,5
826.0,"19.468277881,-99.0761295571",Muy Alto,Gustavo A. Madero,292629.511529,2419.92902073,100,5
847.0,"19.3732348864,-99.0540673121",Muy Alto,Iztapalapa,21676.2641696,680.388903367,100,5
866.0,"19.3125620227,-99.0909887183",Muy Alto,Iztapalapa,82203.6636479,2041.38613769,100,5
867.0,"19.3186413541,-99.0858034644",Muy Alto,Iztapalapa,196949.124769,1914.64204468,100,5
875.0,"19.3316237361,-99.0892253687",Muy Bajo,Iztapalapa,198098.040003,2840.3913737,0 a 25,1
878.0,"19.3545306547,-99.0950349556",Bajo,Iztapalapa,279580.887017,2913.63792957,26 a 49,2
895.0,"19.3288934357,-99.0344088057",Muy Bajo,Iztapalapa,243214.822681,2584.18299234,0 a 25,1
920.0,"19.3385705463,-99.0144308997",Muy Bajo,Iztapalapa,155597.196782,2566.17883655,0 a 25,1
921.0,"19.3568718034,-98.9959095424",Alto,Iztapalapa,374380.378124,2889.00105061,73 a 99,4
951.0,"19.3399289419,-99.1023994121",Muy Bajo,Iztapalapa,164081.177641,2037.97789463,0 a 25,1
980.0,"19.3534836222,-99.0041694617",Bajo,Iztapalapa,341103.558423,3928.14368723,26 a 49,2
982.0,"19.347570685,-98.9928369521",Muy Bajo,Iztapalapa,195689.292651,2470.96030288,0 a 25,1
999.0,"19.284944648,-99.1820430476",Muy Bajo,Tlalpan,499539.78103,4332.55067829,0 a 25,1
1502.0,"19.5061618036,-99.1047492201",Muy Bajo,Gustavo A. Madero,200835.070626,2098.86988892,0 a 25,1
1518.0,"19.5154151305,-99.1338671547",Muy Alto,Gustavo A. Madero,215525.123862,2166.74757866,100,5
1519.0,"19.5194271681,-99.1348048593",Alto,Gustavo A. Madero,526878.242237,4613.15307859,73 a 99,4
1521.0,"19.3253527898,-99.1332489676",Muy Alto,Coyoacán,387133.344564,2793.77649023,100,5
1525.0,"19.3118947336,-99.1097296031",Muy Alto,Coyoacán,342856.832298,2730.59975754,100,5
1546.0,"19.3461983517,-99.1253864242",Muy Alto,Coyoacán,364326.504922,3373.01232988,100,5
1569.0,"19.5061560879,-99.1836777229",Alto,Azcapotzalco,667592.903142,5026.60828906,73 a 99,4
1572.0,"19.5130115574,-99.2059655969",Alto,Azcapotzalco,164250.261074,1800.99093464,73 a 99,4
1586.0,"19.4742421748,-99.1931348097",Muy Alto,Azcapotzalco,434150.264669,2630.5573022,100,5
1618.0,"19.3158252454,-99.2608975266",Muy Bajo,La Magdalena Contreras,530749.856869,3673.47446166,0 a 25,1
1629.0,"19.3573496042,-99.0120726647",Muy Alto,Iztapalapa,543069.087847,2907.95610349,100,5
1658.0,"19.3694091288,-99.0356909618",Muy Alto,Iztapalapa,14962.4768764,488.305619061,100,5
1692.0,"19.3704625469,-99.0328806982",Muy Alto,Iztapalapa,92325.9000647,1259.47182311,100,5
1721.0,"19.3050761855,-99.1583995393",Medio,Coyoacán,351149.24641,2860.79121591,50 a 72,3
1749.0,"19.2021581154,-99.0573620758",Muy Bajo,Milpa Alta,23569.0846812,853.929540165,0 a 25,1
1752.0,"19.3189412623,-99.1207925979",Muy Alto,Coyoacán,768793.8636,5509.34710018,100,5
1756.0,"19.3705987171,-99.2810070739",Muy Bajo,Cuajimalpa de Morelos,298385.35879,2459.14668768,0 a 25,1
1758.0,"19.3685727173,-99.2885699142",Muy Bajo,Cuajimalpa de Morelos,111144.284821,1564.40219385,0 a 25,1
1764.0,"19.3581885621,-99.0668331427",Muy Alto,Iztapalapa,324646.481823,2577.90917206,100,5
1775.0,"19.3322589666,-99.1128438418",Muy Alto,Coyoacán,434732.192828,3899.05129203,100,5
1779.0,"19.3408062127,-99.1311388444",Muy Alto,Coyoacán,66432.0819956,1072.68839673,100,5
1811.0,"19.429514208,-99.0614361583",Muy Alto,Venustiano Carranza,19149.821986,824.248845228,100,5
1816.0,"19.4348055092,-99.1935699957",Muy Alto,Miguel Hidalgo,415753.541373,2742.00977355,100,5
1830.0,"19.4337769864,-99.0985059482",Muy Alto,Venustiano Carranza,293076.607687,2363.74569138,100,5
1839.0,"19.4052672925,-99.1945996072",Muy Bajo,Miguel Hidalgo,198212.654992,1738.78581476,0 a 25,1
1844.0,"19.4951812474,-99.2010344376",Muy Alto,Azcapotzalco,113383.848332,1490.34559162,100,5
1845.0,"19.4731017388,-99.1666485173",Muy Alto,Azcapotzalco,81343.7701458,1637.22194846,100,5
1847.0,"19.4698038364,-99.1648159911",Muy Alto,Azcapotzalco,175967.763773,1642.1233413,100,5
1882.0,"19.4000140039,-99.2523296608",Muy Bajo,Miguel Hidalgo,623083.055287,6023.11106386,0 a 25,1
1883.0,"19.4459686233,-99.1667182919",Muy Alto,Miguel Hidalgo,325406.692407,3352.91158321,100,5
1898.0,"19.3622750627,-99.1523861269",Muy Alto,Benito Juárez,337964.441222,2506.403065,100,5
1900.0,"19.3644041373,-99.1843587662",Muy Bajo,Benito Juárez,275362.412114,2932.02752281,0 a 25,1
1923.0,"19.4552720115,-99.1850386823",Muy Alto,Miguel Hidalgo,227203.696723,2059.64930119,100,5
1932.0,"19.4442148275,-99.1621026514",Muy Alto,Cuauhtémoc,280130.810991,2206.09604601,100,5
1933.0,"19.4380121122,-99.1626865621",Muy Alto,Cuauhtémoc,223686.214032,2369.11701431,100,5
1959.0,"19.4115630891,-99.2273376",Muy Bajo,Miguel Hidalgo,486163.467329,3453.55300185,0 a 25,1
1964.0,"19.413135067,-99.1741134214",Muy Alto,Cuauhtémoc,127672.555666,1915.29351204,100,5
1971.0,"19.4129561676,-99.170424417",Muy Alto,Cuauhtémoc,215343.689537,2007.28664189,100,5
1981.0,"19.4435635825,-99.1370626753",Muy Alto,Cuauhtémoc,261321.354152,2389.70088067,100,5
1982.0,"19.4448433091,-99.1329370181",Muy Alto,Cuauhtémoc,272880.356057,2194.77462644,100,5
1993.0,"19.3677274789,-99.1530261368",Muy Alto,Benito Juárez,312467.764713,2776.11539287,100,5
1994.0,"19.3739912594,-99.1594793336",Muy Alto,Benito Juárez,292340.188809,2709.35297172,100,5
1999.0,"19.4533936256,-99.1360603688",Muy Alto,Cuauhtémoc,30921.2920323,752.165126032,100,5
1510.0,"19.3082323636,-99.1714075268",Muy Bajo,Coyoacán,89962.5710392,1712.29501478,0 a 25,1
1525.0,"19.3118947336,-99.1097296031",Muy Alto,Coyoacán,342856.832298,2730.59975754,100,5
1551.0,"19.4811176737,-99.1707813164",Muy Alto,Azcapotzalco,1380526.29047,5894.06903094,100,5
1560.0,"19.3397030382,-99.1700080195",Alto,Coyoacán,425144.435288,3912.12128752,73 a 99,4
1580.0,"19.3171887226,-99.1021870249",Muy Alto,Coyoacán,143397.709911,1518.24864506,100,5
1608.0,"19.3692026233,-99.0047501054",Alto,Iztapalapa,452713.978288,3976.50403067,73 a 99,4
1612.0,"19.3326902013,-99.2123548245",Muy Bajo,La Magdalena Contreras,70351.6539618,1152.52229598,0 a 25,1
1626.0,"19.357056468,-99.0007782874",Medio,Iztapalapa,92110.3375413,1269.5303639,50 a 72,3
1629.0,"19.3573496042,-99.0120726647",Muy Alto,Iztapalapa,543069.087847,2907.95610349,100,5
1651.0,"19.3831780908,-99.0340038688",Alto,Iztapalapa,174813.08907,2175.94113141,73 a 99,4
1655.0,"19.3663834545,-99.0237665874",Muy Alto,Iztapalapa,206349.739133,2294.34344822,100,5
1667.0,"19.3816724125,-99.2324518107",Muy Bajo,Álvaro Obregón,129189.241339,1877.03658395,0 a 25,1
1669.0,"19.3789794405,-99.2186728557",Muy Bajo,Álvaro Obregón,173375.650396,1773.04458094,0 a 25,1
1722.0,"19.3132357247,-99.1654920069",Muy Bajo,Coyoacán,619574.911367,3527.72460686,0 a 25,1
1735.0,"19.3407666865,-99.2790361232",Muy Bajo,Cuajimalpa de Morelos,997369.275583,5305.38551489,0 a 25,1
1743.0,"19.3873622174,-99.2148192614",Muy Bajo,Álvaro Obregón,151333.905964,2819.73390271,0 a 25,1
1755.0,"19.3647321142,-99.2868445033",Muy Bajo,Cuajimalpa de Morelos,794985.055551,4726.61959448,0 a 25,1
1758.0,"19.3685727173,-99.2885699142",Muy Bajo,Cuajimalpa de Morelos,111144.284821,1564.40219385,0 a 25,1
1765.0,"19.3108474344,-99.2466145361",Muy Bajo,La Magdalena Contreras,321153.093148,3154.61735696,0 a 25,1
1794.0,"19.4182128148,-99.0896215545",Muy Alto,Venustiano Carranza,173724.831444,1712.52831071,100,5
1803.0,"19.4980041755,-99.2099910324",Alto,Azcapotzalco,568868.080477,3052.60867378,73 a 99,4
1826.0,"19.4203520363,-99.1002708525",Muy Alto,Venustiano Carranza,64772.8949861,1176.81132647,100,5
1828.0,"19.4213111486,-99.1096079329",Muy Alto,Venustiano Carranza,65365.027438,1290.95706217,100,5
1838.0,"19.4015846133,-99.1894568213",Muy Bajo,Miguel Hidalgo,507609.651912,4300.32799053,0 a 25,1
1858.0,"19.4380457347,-99.1751225294",Muy Alto,Miguel Hidalgo,155256.322991,1707.14120052,100,5
1869.0,"19.409592742,-99.0834515202",Muy Alto,Venustiano Carranza,174357.832633,1751.84114849,100,5
1886.0,"19.4258780642,-99.0697263639",Muy Alto,Venustiano Carranza,164622.703898,2258.12219558,100,5
1902.0,"19.4496707539,-99.1318012621",Muy Alto,Cuauhtémoc,207186.325514,2059.64946824,100,5
1920.0,"19.4226635768,-99.2058047098",Muy Bajo,Miguel Hidalgo,36483.863738,776.780965467,0 a 25,1
1926.0,"19.455785477,-99.1470635718",Muy Alto,Cuauhtémoc,23088.1408131,648.177518603,100,5
1964.0,"19.413135067,-99.1741134214",Muy Alto,Cuauhtémoc,127672.555666,1915.29351204,100,5
1973.0,"19.4295184501,-99.1982472509",Muy Bajo,Miguel Hidalgo,208009.619806,2561.03115761,0 a 25,1
1977.0,"19.4454107315,-99.1454834224",Muy Alto,Cuauhtémoc,205580.213839,1843.8980463,100,5
2016.0,"19.4520649698,-99.1689104312",Muy Alto,Miguel Hidalgo,661428.056892,6500.54868834,100,5
2027.0,"19.4868460267,-99.1050914647",Muy Alto,Gustavo A. Madero,296766.720818,2461.45392726,100,5
2058.0,"19.4104999251,-99.1343767635",Muy Alto,Cuauhtémoc,111518.72372,1485.44474344,100,5
2068.0,"19.4464003421,-99.1263267112",Muy Alto,Cuauhtémoc,285511.335851,3019.93585796,100,5
2109.0,"19.4495648374,-99.0646524771",Muy Alto,Gustavo A. Madero,194660.23424,1791.40742624,100,5
2135.0,"19.5521332497,-99.1446722135",Muy Bajo,Gustavo A. Madero,530308.142279,3061.60449449,0 a 25,1
2136.0,"19.5560939513,-99.155272982",Muy Bajo,Gustavo A. Madero,656392.681334,4192.76616267,0 a 25,1
2144.0,"19.5406399472,-99.1432150693",Alto,Gustavo A. Madero,295272.362777,2590.71923845,73 a 99,4
2151.0,"19.4832735556,-99.1352894423",Muy Alto,Gustavo A. Madero,1133876.50463,5660.10966504,100,5
2237.0,"19.4797248369,-99.125081824",Muy Alto,Gustavo A. Madero,265915.239401,2374.36482699,100,5
2241.0,"19.40083572,-99.13336069",Muy Alto,Iztacalco,319321.713942,2591.14831448,100,5
2253.0,"19.4087417297,-99.173982888",Muy Alto,Cuauhtémoc,125040.503709,1565.10251957,100,5
2285.0,"19.4464982129,-99.1869069577",Muy Alto,Miguel Hidalgo,417982.3831,3132.72432844,100,5
2291.0,"19.4568607918,-99.1886157558",Muy Alto,Miguel Hidalgo,265642.232749,2508.34676173,100,5
2320.0,"19.4212472697,-99.1022297677",Muy Alto,Venustiano Carranza,70661.5438427,1182.78814374,100,5
2325.0,"19.4220349341,-99.0635654732",Muy Alto,Venustiano Carranza,337229.334141,3271.99189988,100,5
2328.0,"19.4024403402,-99.1683596692",Muy Alto,Cuauhtémoc,153936.799709,1789.41881329,100,5
2375.0,"19.4212113905,-99.1132875389",Muy Alto,Venustiano Carranza,61218.1736772,1006.95996793,100,5
2389.0,"19.4330381742,-99.1182642841",Muy Alto,Venustiano Carranza,124633.739165,1651.34778859,100,5
2397.0,"19.4270722066,-99.2111495772",Muy Bajo,Miguel Hidalgo,80219.4191823,1666.1190932,0 a 25,1
2408.0,"19.4092891875,-99.2231411642",Muy Bajo,Miguel Hidalgo,571787.337484,3901.48976894,0 a 25,1
2412.0,"19.4249159039,-99.1639041351",Muy Alto,Cuauhtémoc,237098.559571,2243.09790705,100,5
2415.0,"19.4257090764,-99.112496527",Muy Alto,Venustiano Carranza,64271.5256636,1074.53438293,100,5
2422.0,"19.4391925901,-99.1223510089",Muy Alto,Venustiano Carranza,165599.736625,1887.92283115,100,5
2424.0,"19.4423329884,-99.0898591667",Muy Alto,Venustiano Carranza,186132.1368,2047.04309426,100,5
2438.0,"19.2776941468,-99.0216250339",Muy Bajo,Tláhuac,5771468.26455,15412.7386549,0 a 25,1
2441.0,"19.3091627753,-98.9957561952",Muy Bajo,Tláhuac,21072361.6656,29096.9670057,0 a 25,1
1013.0,"19.2635206523,-99.1176279645",Alto,Xochimilco,562014.680092,4994.4567041,73 a 99,4
1016.0,"19.262988377,-99.0882167955",Alto,Xochimilco,265362.785848,3090.54263543,73 a 99,4
1017.0,"19.2801047072,-99.2114039967",Muy Bajo,Tlalpan,381441.711994,3647.7465493,0 a 25,1
1034.0,"19.2011961712,-99.1346558842",Muy Bajo,Tlalpan,933759.642507,5425.92570056,0 a 25,1
1047.0,"19.2908372828,-99.1175850171",Muy Alto,Tlalpan,132654.482283,1902.75386471,100,5
1053.0,"19.2111247735,-99.1789793764",Muy Bajo,Tlalpan,886963.655381,3861.57685213,0 a 25,1
1065.0,"19.3004914778,-99.1746505008",Muy Bajo,Tlalpan,143124.698531,1703.00841198,0 a 25,1
1070.0,"19.2702166022,-99.1742306551",Muy Bajo,Tlalpan,202599.8174,2784.51185588,0 a 25,1
1088.0,"19.2683426208,-99.1517954232",Muy Bajo,Tlalpan,434080.784936,3582.01648592,0 a 25,1
1089.0,"19.2569829978,-99.1506901897",Muy Bajo,Tlalpan,4330112.93134,9173.08627013,0 a 25,1
1124.0,"19.3049155446,-99.1344360648",Muy Alto,Tlalpan,289567.772757,2340.41217109,100,5
1163.0,"19.3446503397,-99.0174306216",Medio,Iztapalapa,385076.023475,2913.14547281,50 a 72,3
1171.0,"19.1922749047,-99.145648981",Muy Bajo,Tlalpan,1147965.46007,8129.28360086,0 a 25,1
1185.0,"19.4704179241,-99.0686148883",Muy Alto,Gustavo A. Madero,274767.989324,2215.92185601,100,5
1188.0,"19.4683431154,-99.0906749426",Muy Alto,Gustavo A. Madero,479855.656818,3038.21999967,100,5
1311.0,"19.3182242333,-99.161761244",Muy Bajo,Coyoacán,536118.465164,3383.03067009,0 a 25,1
1325.0,"19.3083718598,-99.1284644505",Muy Alto,Coyoacán,328656.927318,2984.08725355,100,5
1328.0,"19.3222334672,-99.1118260278",Muy Alto,Coyoacán,135459.457564,1525.68231477,100,5
1334.0,"19.4977206225,-99.0917262602",Muy Alto,Gustavo A. Madero,88027.2353595,1243.39781123,100,5
1345.0,"19.3525318258,-99.1328918783",Muy Alto,Coyoacán,275872.311273,2285.16833405,100,5
1358.0,"19.4832207197,-99.2075625527",Muy Alto,Azcapotzalco,273603.053624,2912.89758511,100,5
1398.0,"19.3137286223,-99.1131606556",Muy Alto,Coyoacán,160625.212787,1637.81458236,100,5
1401.0,"19.3883547177,-99.1065232703",Muy Alto,Iztacalco,70816.7900665,1068.68172724,100,5
1450.0,"19.3107975267,-99.1707434555",Muy Bajo,Coyoacán,69468.0427764,1072.14683415,0 a 25,1
1462.0,"19.526544451,-99.165879364",Alto,Gustavo A. Madero,376911.514813,2628.69395869,73 a 99,4
1236.0,"19.5069613177,-99.1213021163",Alto,Gustavo A. Madero,202762.000402,2157.22056688,73 a 99,4
1240.0,"19.5080825427,-99.1247406451",Muy Alto,Gustavo A. Madero,239071.079875,3034.26288379,100,5
1247.0,"19.5093448639,-99.0951459754",Alto,Gustavo A. Madero,108771.180013,1447.99486334,73 a 99,4
1256.0,"19.4980204918,-99.1492705255",Muy Alto,Gustavo A. Madero,88928.2358607,1441.36580303,100,5
1257.0,"19.4624522382,-99.1069098327",Muy Alto,Gustavo A. Madero,153341.28964,1569.46779436,100,5
1271.0,"19.3830727846,-99.1094899526",Muy Alto,Iztacalco,102805.160372,1347.83379382,100,5
1325.0,"19.3083718598,-99.1284644505",Muy Alto,Coyoacán,328656.927318,2984.08725355,100,5
